Year,RCDTS,School Name,City,County,Title 1 Status,Student Attendance Rate,Student Mobility Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,School Type,Teacher Retention Rate
2020,050162030170001,New Trier Township H S Winnetka,Winnetka,Cook,Not a Participant in Title One Program,95.7,2.3,0.4,1.6,HIGH SCHOOL,95
2020,050162030170002,New Trier Township H S Northfield,Northfield,Cook,Not a Participant in Title One Program,98,1.9,0,3.2,HIGH SCHOOL,88.4
2020,050162070170001,Maine East High School,Park Ridge,Cook,Targeted Assistance Title One Program,92.3,6.7,14.2,1.7,HIGH SCHOOL,90.5
2020,050162070170003,Maine South High School,Park Ridge,Cook,"Eligible, but Not a Participant in Title One Program",94.8,2,4.1,1.2,HIGH SCHOOL,92.2
2020,050162070170004,Maine West High School,Des Plaines,Cook,Targeted Assistance Title One Program,92.1,9.2,16.2,1.9,HIGH SCHOOL,95.1
2020,050162110170001,J B Conant High School,Hoffman Estates,Cook,"Eligible, but Not a Participant in Title One Program",96,3.8,1.3,0.7,HIGH SCHOOL,92.5
2020,050162110170002,Wm Fremd High School,Palatine,Cook,"Eligible, but Not a Participant in Title One Program",96.5,2.9,1,0.8,HIGH SCHOOL,96.6
2020,050162110170003,Palatine High School,Palatine,Cook,Targeted Assistance Title One Program,92.9,5.9,4.5,1.9,HIGH SCHOOL,98
2020,050162110170004,Schaumburg High School,Schaumburg,Cook,"Eligible, but Not a Participant in Title One Program",94.9,4.3,1.9,0.8,HIGH SCHOOL,97.2
2020,050162110170006,Hoffman Estates High School,Hoffman Estates,Cook,Targeted Assistance Title One Program,95,6.5,1.3,1.7,HIGH SCHOOL,97.1
2020,050162140170002,Elk Grove High School,Elk Grove Village,Cook,Schoolwide Title One Program,95.8,8.1,2.8,0.8,HIGH SCHOOL,96.1
2020,050162140170004,John Hersey High School,Arlington Heights,Cook,"Eligible, but Not a Participant in Title One Program",96.6,3.7,1.4,0.8,HIGH SCHOOL,96.9
2020,050162140170005,Prospect High School,Mt Prospect,Cook,"Eligible, but Not a Participant in Title One Program",96.6,4.2,1.5,0.8,HIGH SCHOOL,94
2020,050162140170006,Wheeling High School,Wheeling,Cook,Schoolwide Title One Program,94.7,6.8,6.5,2.6,HIGH SCHOOL,95.2
2020,050162140170007,Rolling Meadows High School,Rolling Meadows,Cook,Schoolwide Title One Program,95.4,8.5,8.8,1.4,HIGH SCHOOL,93
2020,050162140170008,Buffalo Grove High School,Buffalo Grove,Cook,"Eligible, but Not a Participant in Title One Program",95.9,3.9,7.8,0.8,HIGH SCHOOL,96.4
2020,050162190170002,Niles North High School,Skokie,Cook,Targeted Assistance Title One Program,93,4.9,12.7,2.2,HIGH SCHOOL,94.4
2020,050162190170003,Niles West High School,Skokie,Cook,Targeted Assistance Title One Program,92.4,4.5,10.1,2,HIGH SCHOOL,93.7
2020,050162250170001,Glenbrook North High School,Northbrook,Cook,"Eligible, but Not a Participant in Title One Program",95.4,1.6,1,1,HIGH SCHOOL,94.9
2020,050162250170002,Glenbrook South High School,Glenview,Cook,Targeted Assistance Title One Program,93.9,2,2.3,0.9,HIGH SCHOOL,95.5
2020,060160780022001,Rosemont Elem School,Rosemont,Cook,Targeted Assistance Title One Program,97,4.2,1.8,,ELEMENTARY,89
2020,060160790022001,Pennoyer Elem School,Norridge,Cook,Schoolwide Title One Program,96.6,2.5,0.3,,ELEMENTARY,80
2020,060160800021001,J Giles Elem School,Norridge,Cook,"Eligible, but Not a Participant in Title One Program",96.5,1.8,0.2,,MIDDLE SCHL,66
2020,060160800022002,J Leigh Elem School,Norridge,Cook,Targeted Assistance Title One Program,96.6,2.2,0,,ELEMENTARY,67.9
2020,060160810021001,Lincoln Middle School,Schiller Park,Cook,Schoolwide Title One Program,96.5,4.1,0,,MIDDLE SCHL,82.8
2020,060160810022001,John F Kennedy Elem School,Schiller Park,Cook,Schoolwide Title One Program,96.3,5.8,0,,ELEMENTARY,90.3
2020,060160810022003,Washington Elem School,Schiller Park,Cook,Schoolwide Title One Program,96.7,6.1,0,,ELEMENTARY,82
2020,060160830021003,Mannheim Middle School,Melrose Park,Cook,Schoolwide Title One Program,96,5.1,0,,MIDDLE SCHL,89.6
2020,060160830022002,Scott Elementary School,Melrose Park,Cook,Schoolwide Title One Program,96,4.8,0,,ELEMENTARY,82.2
2020,060160830022004,Roy Elem School,Northlake,Cook,Schoolwide Title One Program,96,4.1,0,,ELEMENTARY,88.9
2020,060160830022005,Westdale Elem School,Northlake,Cook,Schoolwide Title One Program,95.5,7.7,0,,ELEMENTARY,93.8
2020,060160830023002,Mannheim Early Childhood Center,NorthLake,Cook,"Eligible, but Not a Participant in Title One Program",,,,,ELEMENTARY,91.7
2020,060160840021002,Hester Jr High School,Franklin Park,Cook,Schoolwide Title One Program,96.3,13.5,0,,MIDDLE SCHL,89
2020,060160840022003,North Elem School,Franklin Park,Cook,Schoolwide Title One Program,96.7,1.6,0,,ELEMENTARY,85.7
2020,060160840022004,Dan H Pietrini Elem School,Franklin Park,Cook,Schoolwide Title One Program,96.1,7.1,0,,ELEMENTARY,78.2
2020,060160840022005,Passow Elementary School,Franklin Park,Cook,Schoolwide Title One Program,96,4,0,,ELEMENTARY,93
2020,060160845022001,Rhodes Elem School,River Grove,Cook,Schoolwide Title One Program,92.8,8.6,0.4,,ELEMENTARY,83.5
2020,060160855022001,River Grove Elem School,River Grove,Cook,Schoolwide Title One Program,95,3.7,6.7,,ELEMENTARY,84.3
2020,060160860022001,Union Ridge Elem School,Harwood Heights,Cook,Targeted Assistance Title One Program,97.1,4.1,0.6,,ELEMENTARY,98.4
2020,060160870021005,MacArthur Middle School,Berkeley,Cook,Schoolwide Title One Program,96.9,4.6,0.7,,MIDDLE SCHL,76.4
2020,060160870021006,Northlake Middle School,Northlake,Cook,Schoolwide Title One Program,97,3.3,0.2,,MIDDLE SCHL,90.9
2020,060160870022003,Jefferson Primary School,Bellwood,Cook,Schoolwide Title One Program,95.6,7.6,1.2,,ELEMENTARY,79.7
2020,060160870022007,J W Riley Intermediate School,Northlake,Cook,Schoolwide Title One Program,96.2,3.3,0.8,,ELEMENTARY,78.1
2020,060160870022008,Sunnyside Intermediate School,Berkeley,Cook,Schoolwide Title One Program,96.6,4.8,0.7,,ELEMENTARY,71.8
2020,060160870022010,Whittier Primary School,Northlake,Cook,Schoolwide Title One Program,96.1,7.9,0.4,,ELEMENTARY,72.2
2020,060160880021007,Roosevelt Middle School,Bellwood,Cook,Targeted Assistance Title One Program,95.4,6.9,0.7,,MIDDLE SCHL,75.6
2020,060160880022001,Grant Elem School,Melrose Park,Cook,Targeted Assistance Title One Program,96.4,6.6,0,,ELEMENTARY,71.1
2020,060160880022003,Lincoln Elementary School,Bellwood,Cook,Targeted Assistance Title One Program,95.5,11.5,0,,ELEMENTARY,69.3
2020,060160880022005,McKinley Elem School,Bellwood,Cook,Targeted Assistance Title One Program,96.1,8.7,0.3,,ELEMENTARY,80.6
2020,060160880022006,Thurgood Marshall Elem School,Bellwood,Cook,Targeted Assistance Title One Program,95.6,12.8,0,,ELEMENTARY,60.7
2020,060160880022009,Grant Primary,Stone Park,Cook,Targeted Assistance Title One Program,,4.5,,,ELEMENTARY,61.1
2020,060160880023003,Early Childhood Cntr/Lincoln Primary,Bellwood,Cook,Targeted Assistance Title One Program,,,,,PreK,65.8
2020,060160890021001,Irving Middle School,Maywood,Cook,"Eligible, but Not a Participant in Title One Program",94.1,12.5,30.3,,MIDDLE SCHL,74.4
2020,060160890021002,Stevenson Middle School,Melrose Park,Cook,"Eligible, but Not a Participant in Title One Program",96.2,6.3,9.2,,MIDDLE SCHL,86.5
2020,060160890022001,Jane Addams Elem School,Melrose Park,Cook,Schoolwide Title One Program,95.7,4.9,7.1,,ELEMENTARY,88.2
2020,060160890022002,Emerson Elem School,Maywood,Cook,Schoolwide Title One Program,95.1,14.6,16.4,,ELEMENTARY,90.3
2020,060160890022003,Garfield Elem School,Maywood,Cook,Schoolwide Title One Program,96,15.9,17.8,,ELEMENTARY,90
2020,060160890022006,Lincoln Elem School,Maywood,Cook,Schoolwide Title One Program,96.8,9.7,6.3,,ELEMENTARY,83.8
2020,060160890022007,Melrose Park Elem School,Melrose Park,Cook,Schoolwide Title One Program,96.1,9.4,10.4,,ELEMENTARY,83.2
2020,060160890022008,Roosevelt Elem School,Broadview,Cook,Schoolwide Title One Program,95.1,15.8,15.8,,ELEMENTARY,86
2020,060160890022012,Washington Dual Language Academy,Maywood,Cook,Schoolwide Title One Program,97.5,6.4,5.1,,ELEMENTARY,80
2020,060160900021002,Roosevelt School,River Forest,Cook,Targeted Assistance Title One Program,95.9,2.1,0,,MIDDLE SCHL,94.3
2020,060160900022001,Lincoln Elem School,River Forest,Cook,"Eligible, but Not a Participant in Title One Program",96.4,2,0,,ELEMENTARY,87.5
2020,060160900022005,Willard Elem School,River Forest,Cook,"Eligible, but Not a Participant in Title One Program",96,1.6,0,,ELEMENTARY,86.6
2020,060160910021001,Forest Park Middle School,Forest Park,Cook,Targeted Assistance Title One Program,94.6,9.3,13.1,,MIDDLE SCHL,82.7
2020,060160910022001,Betsy Ross Elem School,Forest Park,Cook,Targeted Assistance Title One Program,94.4,8.1,0,,ELEMENTARY,88.6
2020,060160910022003,Field Stevenson Elem School,Forest Park,Cook,Targeted Assistance Title One Program,94.9,11.4,12.9,,ELEMENTARY,79.2
2020,060160910022004,Garfield Elem School,Forest Park,Cook,Targeted Assistance Title One Program,93.9,8.4,2,,ELEMENTARY,87.8
2020,060160910022005,Grant-White Elem School,Forest Park,Cook,Targeted Assistance Title One Program,95,8,0,,ELEMENTARY,71.4
2020,060160920022001,Lindop Elem School,Broadview,Cook,Schoolwide Title One Program,95.5,7.1,0.3,,ELEMENTARY,77.1
2020,060160925021001,Westchester Middle School,Westchester,Cook,Schoolwide Title One Program,97.1,8.9,1.6,,MIDDLE SCHL,94.9
2020,060160925022002,Westchester Intermediate School,Westchester,Cook,Schoolwide Title One Program,97,9.1,1.8,,ELEMENTARY,90
2020,060160925022003,Westchester Primary School,Westchester,Cook,Schoolwide Title One Program,97.2,9.4,0.8,,ELEMENTARY,85.7
2020,060160930022001,Hillside Elem School,Hillside,Cook,Schoolwide Title One Program,96.9,3.6,2.1,,ELEMENTARY,90.2
2020,060160940022001,Komarek Elem School,North Riverside,Cook,Targeted Assistance Title One Program,96.2,3.8,0,,ELEMENTARY,82.7
2020,060160950021001,S E Gross  Middle School,Brookfield,Cook,Targeted Assistance Title One Program,96.6,1.6,0.2,,MIDDLE SCHL,94.6
2020,060160950022002,Brook Park Elem School,La Grange Park,Cook,Targeted Assistance Title One Program,96.8,1.6,0,,ELEMENTARY,89.4
2020,060160960021004,L J Hauser Jr High School,Riverside,Cook,"Eligible, but Not a Participant in Title One Program",96.8,3.1,0,,MIDDLE SCHL,94.3
2020,060160960022001,A F Ames Elem School,Riverside,Cook,Targeted Assistance Title One Program,97.4,2.8,0,,ELEMENTARY,90.8
2020,060160960022002,Blythe Park Elem School,Riverside,Cook,"Eligible, but Not a Participant in Title One Program",97.4,1.3,0,,ELEMENTARY,92
2020,060160960022003,Central Elem School,Riverside,Cook,Targeted Assistance Title One Program,96.7,5,0.3,,ELEMENTARY,89.9
2020,060160960022005,Hollywood Elem School,Brookfield,Cook,"Eligible, but Not a Participant in Title One Program",97.6,0.7,0,,ELEMENTARY,94.4
2020,060160970021003,Gwendolyn Brooks Middle School,Oak Park,Cook,"Eligible, but Not a Participant in Title One Program",98.9,2.8,4.1,,MIDDLE SCHL,85.9
2020,060160970021004,Percy Julian Middle School,Oak Park,Cook,Targeted Assistance Title One Program,98.9,3,3.4,,MIDDLE SCHL,86.4
2020,060160970022001,William Beye Elem School,Oak Park,Cook,Schoolwide Title One Program,96.6,4,3.6,,ELEMENTARY,86.7
2020,060160970022003,William Hatch Elem School,Oak Park,Cook,"Eligible, but Not a Participant in Title One Program",97.1,2.3,0.9,,ELEMENTARY,93.4
2020,060160970022005,Oliver W Holmes Elem School,Oak Park,Cook,Targeted Assistance Title One Program,96.9,5.3,1.8,,ELEMENTARY,90.4
2020,060160970022006,Irving Elem School,Oak Park,Cook,Targeted Assistance Title One Program,97.4,3,1.7,,ELEMENTARY,84
2020,060160970022007,Abraham Lincoln Elem School,Oak Park,Cook,"Eligible, but Not a Participant in Title One Program",96.8,2.6,3.2,,ELEMENTARY,85.3
2020,060160970022008,Longfellow Elem School,Oak Park,Cook,Schoolwide Title One Program,97.1,5.1,2.6,,ELEMENTARY,85.3
2020,060160970022009,Horace Mann Elem School,Oak Park,Cook,"Eligible, but Not a Participant in Title One Program",97.1,1.7,3.1,,ELEMENTARY,84.8
2020,060160970022010,Whittier Elem School,Oak Park,Cook,Schoolwide Title One Program,97,4.1,3,,ELEMENTARY,85.8
2020,060160980021004,Lincoln Middle School,Berwyn,Cook,Schoolwide Title One Program,95.7,4.9,6.8,,MIDDLE SCHL,83.6
2020,060160980022001,Prairie Oak School,Berwyn,Cook,Schoolwide Title One Program,95.1,8.7,12.3,,ELEMENTARY,90.3
2020,060160980022002,Karel Havlicek Elem School,Berwyn,Cook,Schoolwide Title One Program,95.3,5.8,15.6,,ELEMENTARY,89.8
2020,060160980022003,Jefferson Elem School,Berwyn,Cook,Schoolwide Title One Program,95.8,8.6,7.5,,ELEMENTARY,80
2020,060160990021002,Unity Jr High School,Cicero,Cook,Schoolwide Title One Program,95.8,4.9,10.4,,MIDDLE SCHL,88.7
2020,060160990022001,Daniel Burnham Elem School,Cicero,Cook,Schoolwide Title One Program,96.8,8.4,5.5,,ELEMENTARY,81.4
2020,060160990022002,Cicero East Elem School,Cicero,Cook,Schoolwide Title One Program,96.7,8.2,7.8,,ELEMENTARY,77.3
2020,060160990022003,Columbus  East Elem School,Cicero,Cook,Schoolwide Title One Program,96.8,8.6,5.1,,ELEMENTARY,77.8
2020,060160990022004,Drexel Elem School,Cicero,Cook,Schoolwide Title One Program,97.1,7.9,4.1,,ELEMENTARY,87.4
2020,060160990022005,Goodwin Elementary School,Cicero,Cook,Schoolwide Title One Program,95.9,8.3,8.6,,ELEMENTARY,85.5
2020,060160990022006,Abe Lincoln Elem School,Cicero,Cook,Schoolwide Title One Program,95.6,4.5,10.3,,ELEMENTARY,87.3
2020,060160990022007,McKinley Educational Center,Cicero,Cook,Schoolwide Title One Program,95.4,15.4,15,,ELEMENTARY,74.3
2020,060160990022008,T Roosevelt Elem School,Cicero,Cook,Schoolwide Title One Program,96.3,6.4,6.3,,ELEMENTARY,80
2020,060160990022009,Sherlock Elem School,Cicero,Cook,Schoolwide Title One Program,96.1,8.3,10.3,,ELEMENTARY,0
2020,060160990022010,Woodrow Wilson Elem School,Cicero,Cook,Schoolwide Title One Program,96.2,6.6,3.7,,ELEMENTARY,89
2020,060160990022012,Warren Park School,Cicero,Cook,Schoolwide Title One Program,96,6.6,10.6,,ELEMENTARY,85.1
2020,060160990022013,Liberty Elem School,Cicero,Cook,Schoolwide Title One Program,95.5,8.4,8.7,,ELEMENTARY,88.7
2020,060160990022014,Cicero West Elementary School,Cicero,Cook,Schoolwide Title One Program,95.9,8.3,11.9,,ELEMENTARY,86.6
2020,060160990022015,Columbus West Elementary School,Cicero,Cook,Schoolwide Title One Program,96.4,8.1,6.7,,ELEMENTARY,76.2
2020,060160990023001,District 99 Early Childhood Center,Cicero,Cook,Schoolwide Title One Program,,,,,PreK,85.7
2020,060161000021002,Heritage Middle School,Berwyn,Cook,Schoolwide Title One Program,96.5,3.1,4.6,,MIDDLE SCHL,85.3
2020,060161000021003,Freedom Middle School,Berwyn,Cook,Schoolwide Title One Program,96.5,3.1,3.6,,MIDDLE SCHL,77
2020,060161000022001,Emerson Elem School,Berwyn,Cook,Schoolwide Title One Program,96,3.4,3.6,,ELEMENTARY,77.9
2020,060161000022003,Irving Elem School,Berwyn,Cook,Schoolwide Title One Program,96.7,3.3,0.3,,ELEMENTARY,73.2
2020,060161000022004,Komensky Elem School,Berwyn,Cook,Schoolwide Title One Program,96.9,5.2,0.4,,ELEMENTARY,78.8
2020,060161000022006,Pershing Elem School,Berwyn,Cook,Schoolwide Title One Program,96.6,3.3,0.3,,ELEMENTARY,76.3
2020,060161000022007,Piper School,Berwyn,Cook,Schoolwide Title One Program,97,3.8,0,,ELEMENTARY,84.1
2020,060161000022008,Hiawatha Elem School,Berwyn,Cook,Schoolwide Title One Program,96.8,4.2,3.3,,ELEMENTARY,70.7
2020,060161010021006,McClure Jr High School,Western Springs,Cook,Targeted Assistance Title One Program,96.9,0.4,0,,MIDDLE SCHL,87.5
2020,060161010022001,Field Park Elem School,Western Springs,Cook,"Eligible, but Not a Participant in Title One Program",97.2,1.5,0,,ELEMENTARY,96.7
2020,060161010022002,Forest Hills Elem School,Western Springs,Cook,"Eligible, but Not a Participant in Title One Program",97.1,0.4,0,,ELEMENTARY,98.4
2020,060161010022005,John Laidlaw Elem School,Western Springs,Cook,Targeted Assistance Title One Program,97.1,3.5,0,,ELEMENTARY,90.3
2020,060161020021004,Park Junior High School,La Grange Park,Cook,"Eligible, but Not a Participant in Title One Program",96.9,2.2,0,,MIDDLE SCHL,50.2
2020,060161020022001,Congress Park Elem School,Brookfield,Cook,Schoolwide Title One Program,97.2,5.5,0,,ELEMENTARY,52
2020,060161020022002,Cossitt Ave Elem School,La Grange,Cook,"Eligible, but Not a Participant in Title One Program",97.4,3.5,0,,ELEMENTARY,61
2020,060161020022003,Forest Road Elem School,La Grange Park,Cook,Targeted Assistance Title One Program,97.4,3.8,0,,ELEMENTARY,55.8
2020,060161020022007,Ogden Ave Elem School,La Grange,Cook,"Eligible, but Not a Participant in Title One Program",97.7,0.3,0,,ELEMENTARY,60
2020,060161020022008,Barnsdale Road School,La Grange Park,Cook,"Eligible, but Not a Participant in Title One Program",96.6,1.9,0,,ELEMENTARY,46.9
2020,060161030022002,Edison Elem School,Stickney,Cook,Schoolwide Title One Program,96.6,6,0.4,,ELEMENTARY,90.4
2020,060161030022004,Home Elem School,Stickney,Cook,Schoolwide Title One Program,96.6,5.3,1.3,,ELEMENTARY,83.3
2020,060161030022005,Lincoln Elem School,Brookfield,Cook,Schoolwide Title One Program,96.6,5.4,3.9,,ELEMENTARY,92.8
2020,060161030022006,J W Robinson Jr Elem School,Lyons,Cook,Schoolwide Title One Program,95.6,6.1,0.9,,ELEMENTARY,86.5
2020,060161030022007,Washington Middle School,Lyons,Cook,Schoolwide Title One Program,96.1,5.7,3.7,,ELEMENTARY,86.4
2020,060161030022008,Costello School,Lyons,Cook,Schoolwide Title One Program,96.2,9.4,1.9,,ELEMENTARY,87.5
2020,060161050021001,Wm F Gurrie Middle School,La Grange,Cook,Targeted Assistance Title One Program,96.8,2.2,0,,MIDDLE SCHL,95.5
2020,060161050022002,Hodgkins Elem School,Hodgkins,Cook,Schoolwide Title One Program,95.9,3.7,0,,ELEMENTARY,80.4
2020,060161050022003,Ideal Elem School,Countryside,Cook,Schoolwide Title One Program,96.2,6.8,0.8,,ELEMENTARY,91.3
2020,060161050022004,Seventh Ave Elem School,La Grange,Cook,"Eligible, but Not a Participant in Title One Program",97.4,2.2,0,,ELEMENTARY,96.6
2020,060161050022005,Spring Ave Elem School,La Grange,Cook,"Eligible, but Not a Participant in Title One Program",97.7,0.6,0,,ELEMENTARY,90.5
2020,060161060021003,Highlands Middle School,La Grange Highlands,Cook,Targeted Assistance Title One Program,97,0.8,1,,MIDDLE SCHL,89.4
2020,060161060022001,Highlands Elem School,La Grange Highlands,Cook,Targeted Assistance Title One Program,97.3,2.6,0.7,,ELEMENTARY,86.9
2020,060161070021001,Pleasantdale Middle Sch,Burr Ridge,Cook,Targeted Assistance Title One Program,96.7,2.6,1.6,,MIDDLE SCHL,92.4
2020,060161070022002,Pleasantdale Elementary School,La Grange,Cook,Targeted Assistance Title One Program,96.4,3.6,2,,ELEMENTARY,96.6
2020,060162000130001,Oak Park & River Forest High Sch,Oak Park,Cook,Targeted Assistance Title One Program,93.1,6.2,20.6,2.6,HIGH SCHOOL,92.4
2020,060162010170001,J Sterling Morton East High Sch,Cicero,Cook,Schoolwide Title One Program,93.6,8.6,25.7,5.8,HIGH SCHOOL,90.8
2020,060162010170002,J Sterling Morton West High Sch,Berwyn,Cook,Schoolwide Title One Program,94.2,6.5,12.6,4.4,HIGH SCHOOL,90.1
2020,060162010170003,J Sterling Morton Freshman Cntr,Cicero,Cook,Schoolwide Title One Program,95.6,5.3,13,1.9,HIGH SCHOOL,87
2020,060162040170001,Lyons Twp High Sch,La Grange,Cook,Targeted Assistance Title One Program,96.6,2.4,1.6,1.5,HIGH SCHOOL,96.2
2020,060162080170001,Riverside Brookfield Twp HS,Riverside,Cook,Targeted Assistance Title One Program,95.8,3.2,6.8,1.9,HIGH SCHOOL,96.3
2020,060162090170001,Proviso East High School,Maywood,Cook,Schoolwide Title One Program,80,11.9,3.3,8.3,HIGH SCHOOL,77.2
